股票代號,股票名稱,產業別,收盤價,MA20,評分,外資近3日淨買超,投信近3日淨買超,自營商,外資連買天數
2230,泰茂,電機機械,31.9,29.565000000000005,226905.0,216100.0,0.0,4354,3.0
4549,桓達,電機機械,108.5,100.39500000000001,224000.0,224000.0,0.0,-290,3.0
2849,安泰銀,金融保險,13.95,13.782500000000002,187000.0,187000.0,0.0,0,3.0
1225,福懋油,食品工業,33.15,32.745,150964.0,150964.0,0.0,-26000,3.0
9942,茂順,其他,119.5,117.15,99032.0,99032.0,0.0,-628,3.0
4572,駐龍,電機機械,150.5,145.75,57750.0,55000.0,0.0,48,3.0
1726,永記,化學生技醫療,76.2,75.97999999999999,13000.0,13000.0,0.0,0,3.0
6654,天正國際,其他電子類,91.1,89.10999999999999,11000.0,11000.0,0.0,0,3.0
6015,宏遠證,金融業,15.05,13.7125,3433044.0,3433044.0,0.0,0,3.0
6026,福邦證,金融業,15.9,15.0125,3214999.0,3214999.0,0.0,0,3.0
2480,敦陽科,資訊服務業,149.5,141.35,381600.0,318000.0,198527.0,-7183,3.0
