股票代號,股票名稱,產業別,收盤價,MA20,評分,外資近3日淨買超,投信近3日淨買超,自營商,外資連買天數
6936,永鴻生技,生技醫療業,33.7,33.480000000000004,8000.0,8000.0,0.0,0,3.0
1341,富林-KY,塑膠工業,63.5,61.620000000000005,5000.0,5000.0,0.0,0,3.0
2303,聯電,電子工業,125.0,119.88499999999999,301167325.2,286826024.0,-412036400.0,4534521,3.0
2834,臺企銀,金融保險,17.1,16.1525,93602024.25,89144785.0,-191778.0,465461,3.0
2892,第一金,金融保險,29.55,28.477500000000003,84391212.5,67512970.0,18623046.0,602403,3.0
2884,玉山金,金融保險,33.45,31.775,72274041.25,57819233.0,21346473.0,172861,3.0
1301,台塑,塑膠工業,50.8,47.17999999999999,47002729.0,47002729.0,-19761.0,-301274,3.0
1605,華新,電器電纜,41.6,36.697500000000005,37351003.2,31125836.0,734000.0,-963963,3.0
6505,台塑化,油電燃氣業,57.5,52.205,20822845.2,17352371.0,48954.0,-224101,3.0
2845,遠東銀,金融保險,12.55,12.080000000000002,20462407.35,19488007.0,-21000.0,31000,3.0
2103,台橡,橡膠工業,22.25,20.375,10099936.0,10099936.0,-2000.0,-150417,3.0
1710,東聯,化學工業,15.4,13.015,9437425.0,9437425.0,0.0,-277846,3.0
1227,佳格,食品工業,28.45,28.4,7461983.55,7106651.0,-135000.0,8308,3.0
2820,華票,金融保險,17.15,16.8625,7427522.55,7073831.0,-608000.0,8000,3.0
4306,炎洲,塑膠工業,15.0,13.809999999999999,2789003.0,2789003.0,0.0,0,3.0
2204,中華,汽車工業,56.1,53.3,2159349.0,2159349.0,-828254.0,-12000,3.0
9934,成霖,居家生活,11.25,9.786,2092242.6,1992612.0,0.0,15446,3.0
2520,冠德,建材營造,31.8,30.622500000000002,2050252.05,1952621.0,-6000.0,4969,3.0
6121,新普,電腦及週邊設備業,410.0,386.825,2034841.0,2034841.0,-1337888.0,-2408,3.0
1514,亞力,電機機械,149.5,123.4,1465144.8,1395376.0,-8000.0,509971,3.0
3406,玉晶光,光電業,659.0,572.1,1277054.1,1216242.0,-14000.0,112738,3.0
3703,欣陸,建材營造,21.5,20.4025,1170390.0,1170390.0,0.0,-47000,3.0
1218,泰山,食品工業,19.5,18.8175,1061521.65,1010973.0,0.0,3000,3.0
9946,三發地產,建材營造,16.95,16.63,586069.0,586069.0,0.0,0,3.0
4128,中天,生技醫療業,15.1,14.85,508618.95,484399.0,0.0,11980,3.0
4426,利勤,紡織纖維,9.4,7.942500000000001,480000.0,480000.0,0.0,-12938,3.0
9911,櫻花,居家生活,83.7,82.6,459321.0,459321.0,0.0,-2000,3.0
3630,新鉅科,光電業,29.15,26.5725,449599.5,428190.0,0.0,5219,3.0
3114,好德,電子零組件業,40.6,29.225,438758.25,417865.0,0.0,12572,3.0
2483,百容,電子工業,27.7,24.8775,371049.0,371049.0,0.0,-1000,3.0
6115,鎰勝,電子工業,49.9,47.415,360717.0,343540.0,0.0,999,3.0
3520,華盈,電子零組件業,15.5,14.985,357000.0,357000.0,0.0,0,3.0
3284,太普高,其他,19.1,16.5,343952.7,327574.0,0.0,470,3.0
6170,統振,通信網路業,53.1,50.92999999999999,335234.0,335234.0,0.0,0,3.0
2849,安泰銀,金融保險,14.2,13.595000000000002,290850.0,277000.0,0.0,2000,3.0
8341,日友,綠能環保,78.6,76.205,288506.4,274768.0,0.0,2000,3.0
5014,建錩,鋼鐵工業,11.3,10.6165,251051.0,251051.0,0.0,0,3.0
1338,廣華-KY,汽車工業,17.1,16.015,216270.0,216270.0,0.0,0,3.0
6923,中台,綠能環保,79.3,78.97,202044.0,202044.0,0.0,-703,3.0
2745,五福,觀光餐旅,108.0,102.175,166530.0,158600.0,0.0,5000,3.0
3716,中化控股,化學生技醫療,35.4,34.4825,165300.0,165300.0,0.0,0,3.0
8201,無敵,其他電子業,15.05,13.09,135450.0,129000.0,0.0,6131,3.0
8349,恒耀,鋼鐵工業,42.65,41.715,109430.0,109430.0,0.0,0,3.0
2706,第一店,觀光餐旅,12.35,12.075,103000.0,103000.0,0.0,0,3.0
1506,正道,電機機械,10.3,10.2925,94000.0,94000.0,0.0,0,3.0
3489,森寶,建材營造,21.95,21.9225,74000.0,74000.0,0.0,0,3.0
9937,全國,油電燃氣業,56.5,56.00500000000001,73000.0,73000.0,0.0,-2553,3.0
4111,濟生,生技醫療業,30.1,30.097500000000004,64000.0,64000.0,0.0,0,3.0
2838,聯邦銀,金融保險,21.35,20.425,3292992.15,3136183.0,-15000.0,43919,3.0
2707,晶華,觀光餐旅,180.0,173.45,322654.5,307290.0,0.0,1000,3.0
2752,豆府,觀光餐旅,177.5,176.8,23829.0,23829.0,0.0,0,3.0
2901,欣欣,貿易百貨,23.5,23.0525,22050.0,21000.0,0.0,3000,3.0
2722,夏都,觀光餐旅,23.15,22.802500000000002,19950.0,19000.0,0.0,1000,3.0
