股票代號,股票名稱,產業別,收盤價,MA20,評分,外資近3日淨買超,投信近3日淨買超,自營商,外資連買天數
3556,禾瑞亞,半導體業,54.7,52.370000000000005,516128.55,491551.0,0.0,3000,3.0
1570,力肯,電機機械,42.1,38.635000000000005,292002.0,292002.0,0.0,0,3.0
4923,力士,半導體業,40.2,36.397499999999994,231000.0,231000.0,0.0,-360,3.0
4534,慶騰,電機機械,24.25,23.53,205944.9,196138.0,0.0,6414,3.0
6570,維田,電腦及週邊設備業,54.2,43.055,198000.0,198000.0,0.0,-338,3.0
3685,元創精密,電機機械,30.0,29.575,177000.0,177000.0,0.0,0,3.0
6690,安碁資訊,數位雲端類,171.0,168.175,84028.0,84028.0,0.0,0,3.0
6811,宏碁資訊,數位雲端類,217.0,205.025,65888.0,65888.0,0.0,-510,3.0
3494,誠研,電子工業,7.95,7.808,55003.0,55003.0,0.0,-1000,3.0
4995,晶達,光電業,48.75,44.25000000000001,51450.0,49000.0,0.0,95,3.0
4924,欣厚-KY,電腦及週邊設備業,12.45,10.822500000000002,6000.0,6000.0,0.0,-5,3.0
8291,尚茂,電子零組件業,91.1,42.870000000000005,4600.0,4600.0,0.0,0,3.0
6120,達運,電子工業,14.7,13.065000000000001,12219700.0,9775760.0,254000.0,519783,3.0
8039,台虹,電子工業,151.0,138.125,11108359.5,10579390.0,-276000.0,280515,3.0
2332,友訊,通信網路業,15.45,14.05,8165850.0,7777000.0,0.0,68553,3.0
5328,華容,電子零組件業,35.5,27.842499999999994,6167651.7,5873954.0,0.0,47028,3.0
2375,凱美,電子工業,134.5,96.20500000000001,5704990.0,5704990.0,0.0,-372779,3.0
8105,凌巨,光電業,17.4,14.545000000000002,5588411.0,5588411.0,0.0,-16000,3.0
3014,聯陽,半導體業,148.0,133.55,5221949.25,4973285.0,-5606.0,49036,3.0
2405,輔信,電子工業,16.55,15.295000000000002,4929000.0,4929000.0,0.0,0,3.0
6509,聚和,化學工業,50.1,44.2375,3618409.2,3015341.0,8000.0,-91200,3.0
4306,炎洲,塑膠工業,14.05,13.3475,2750000.0,2750000.0,0.0,0,3.0
8289,泰藝,電子零組件業,66.8,51.3975,2267771.1,2159782.0,0.0,19172,3.0
2392,正崴,電子工業,38.05,35.160000000000004,2166138.45,2062989.0,0.0,88047,3.0
4956,光鋐,光電業,48.2,46.2425,2084478.9,1985218.0,-1000.0,5564,3.0
8473,山林水,綠能環保,39.8,36.0125,2034541.0,2034541.0,0.0,-4994,3.0
1476,儒鴻,紡織纖維,342.5,336.9,1836757.0,1836757.0,-127571.0,-33481,3.0
3141,晶宏,半導體業,77.4,57.61999999999999,1720261.2,1638344.0,0.0,41852,3.0
4952,凌通,電子工業,53.9,49.364999999999995,1268623.65,1208213.0,0.0,661,3.0
4976,佳凌,電子工業,32.9,30.017500000000002,1146398.0,1146398.0,0.0,-4000,3.0
3356,奇偶,光電業,63.3,57.575,829316.25,789825.0,0.0,5996,3.0
4908,前鼎,通信網路業,267.0,226.675,695552.0,695552.0,0.0,-40187,3.0
2061,風青,電器電纜,26.65,21.0275,655000.0,655000.0,0.0,-40575,3.0
3607,谷崧,電子零組件業,14.95,14.497500000000002,580230.0,580230.0,0.0,-2000,3.0
6164,華興,電子工業,12.6,12.1275,570053.0,570053.0,0.0,-29000,3.0
6799,來頡,半導體業,100.5,92.085,555502.5,529050.0,0.0,27658,3.0
2453,凌群,資訊服務業,57.2,54.510000000000005,457000.0,457000.0,0.0,0,3.0
6118,建達,電子通路業,19.3,17.69,439950.0,419000.0,0.0,424,3.0
6679,鈺太,半導體業,335.5,306.3,427359.6,356133.0,23000.0,-67563,3.0
2483,百容,電子工業,25.95,23.552500000000002,409285.0,409285.0,0.0,-12000,3.0
3416,融程電,電腦及週邊設備業,183.0,164.875,404108.25,384865.0,0.0,48915,3.0
4974,亞泰,電子零組件業,76.2,73.72,228000.0,228000.0,0.0,-368,3.0
3046,建碁,電子工業,53.4,50.1475,227000.0,227000.0,0.0,0,3.0
6792,詠業,通信網路業,68.5,59.785000000000004,220594.5,210090.0,0.0,11,3.0
8499,鼎炫-KY,其他電子業,316.5,278.775,205075.0,164060.0,20000.0,7301,3.0
3564,其陽,通信網路業,45.3,41.144999999999996,190050.0,181000.0,0.0,105,3.0
6684,安格,半導體業,47.75,47.0575,159600.0,152000.0,0.0,433,3.0
2114,鑫永銓,橡膠工業,90.1,88.47999999999999,70000.0,70000.0,0.0,0,3.0
3114,好德,電子零組件業,28.25,26.422500000000003,60000.0,60000.0,0.0,0,3.0
6577,勁豐,電腦及週邊設備業,81.0,79.705,30000.0,30000.0,0.0,0,3.0
9944,新麗,其他,17.0,16.717499999999998,18038.0,18038.0,0.0,0,3.0
5450,南良,其他,13.0,12.925,15000.0,15000.0,0.0,0,3.0
8024,佑華,半導體業,12.9,12.455,7000.0,7000.0,0.0,0,3.0
3041,揚智,半導體業,27.15,24.152499999999996,3598200.0,3598200.0,0.0,-121,3.0
