股票代號,股票名稱,產業別,收盤價,MA20,評分,外資近3日淨買超,投信近3日淨買超,自營商,外資連買天數
1467,南緯,紡織纖維,7.37,7.0489999999999995,100000.0,100000.0,0.0,0,3.0
4580,捷流閥業,電機機械,83.7,82.1,99000.0,99000.0,0.0,0,3.0
5251,天鉞電,光電業,29.35,27.652500000000003,87786.3,83606.0,0.0,11,3.0
6951,青新-創,綠能環保,81.1,80.85,77700.0,74000.0,0.0,3000,3.0
3297,杭特,光電業,31.1,30.964999999999996,54000.0,54000.0,0.0,-8,3.0
1465,偉全,紡織纖維,12.5,12.1525,33000.0,33000.0,0.0,0,3.0
1235,興泰,食品工業,41.1,40.9625,28000.0,28000.0,0.0,0,3.0
4924,欣厚-KY,電腦及週邊設備業,12.85,11.267500000000002,27300.0,26000.0,0.0,38,3.0
6916,華凌,電子工業,18.55,18.029999999999998,26250.0,25000.0,0.0,2000,3.0
5514,三豐,建材營造,13.95,12.067499999999999,15000.0,15000.0,0.0,0,3.0
1341,富林-KY,塑膠工業,62.0,61.415000000000006,12000.0,12000.0,0.0,0,3.0
2646,星宇航空,航運業,20.7,20.3275,10571467.2,10068064.0,-2000.0,45908,3.0
8422,可寧衛*,綠能環保,27.7,27.060000000000002,6624006.9,6308578.0,-3079000.0,133920,3.0
8105,凌巨,光電業,19.3,15.767500000000002,5278410.9,5027058.0,0.0,44008,3.0
6757,台灣虎航,航運業,58.9,53.92,3314808.0,3156960.0,0.0,36523,3.0
6120,達運,電子工業,14.9,13.45,3000690.0,2400552.0,50000.0,415152,3.0
4306,炎洲,塑膠工業,14.25,13.560000000000002,2603804.7,2479814.0,0.0,28000,3.0
1909,榮成,造紙工業,9.04,9.019,2462031.0,2462031.0,0.0,-70000,3.0
2392,正崴,電子工業,41.85,35.709999999999994,2063322.45,1965069.0,-1000.0,318003,3.0
5371,中光電,光電業,73.9,71.475,1928876.25,1837025.0,0.0,233097,3.0
1313,聯成,塑膠工業,10.95,10.747499999999999,1615682.0,1615682.0,0.0,-976,3.0
2387,精元,電腦及週邊設備業,42.45,39.89,1577189.25,1502085.0,0.0,161,3.0
2243,宏旭-KY,汽車工業,29.95,23.610000000000003,1438537.0,1438537.0,-1000.0,-927,3.0
2645,長榮航太,航運業,172.5,158.7,1430328.75,1144263.0,113000.0,69049,3.0
1218,泰山,食品工業,19.3,18.7275,1426570.0,1426570.0,0.0,0,3.0
1612,宏泰,電器電纜,37.65,36.625,1184400.0,1128000.0,-57537.0,45946,3.0
1476,儒鴻,紡織纖維,353.0,338.45,1132150.95,1078239.0,-9445.0,11570,3.0
2617,台航,航運業,29.65,29.1025,929250.0,885000.0,0.0,3402,3.0
5608,四維航,航運業,15.0,14.6875,883968.75,841875.0,0.0,6000,3.0
9802,鈺齊-KY,運動休閒,77.7,77.145,805344.0,805344.0,-200000.0,-274,3.0
8076,伍豐,電腦及週邊設備業,24.9,23.880000000000003,646948.0,646948.0,0.0,-6939,3.0
3052,夆典,建材營造,10.65,10.59,632336.25,602225.0,0.0,10000,3.0
2417,圓剛,電子工業,53.9,50.3875,600352.2,571764.0,0.0,5202,3.0
9935,慶豐富,居家生活,18.9,18.4775,577330.0,577330.0,0.0,0,3.0
2440,太空梭,電子零組件業,18.15,17.555,566119.05,539161.0,0.0,5000,3.0
9940,信義,其他,19.1,18.927500000000002,557291.7,530754.0,0.0,8000,3.0
3607,谷崧,電子零組件業,16.2,14.725,540627.0,540627.0,0.0,0,3.0
1338,廣華-KY,汽車工業,16.35,15.897499999999999,459900.0,438000.0,0.0,4000,3.0
2613,中櫃,航運業,22.8,21.925,439075.0,439075.0,0.0,0,3.0
6024,群益期,金融保險,58.2,56.96,436347.0,436347.0,0.0,0,3.0
8464,億豐,居家生活,324.0,323.425,360057.5,288046.0,40552.0,23271,3.0
6170,統振,通信網路業,52.0,50.895,344005.0,344005.0,0.0,0,3.0
1720,生達,化學生技醫療,61.6,61.48499999999999,258244.35,245947.0,0.0,2000,3.0
2762,世界健身-KY,運動休閒,85.5,80.15,254041.0,254041.0,0.0,-3000,3.0
4106,雃博,化學生技醫療,24.4,23.025,211050.0,201000.0,0.0,5426,3.0
2745,五福,觀光餐旅,104.0,101.8,193000.0,193000.0,0.0,0,3.0
3083,網龍,文化創意業,28.1,27.155,189129.0,189129.0,0.0,0,3.0
1323,永裕,塑膠工業,20.95,19.810000000000002,184800.0,176000.0,0.0,2000,3.0
2739,寒舍,觀光餐旅,35.35,34.7175,153486.9,146178.0,0.0,3000,3.0
2415,錩新,電子工業,27.15,26.972500000000004,149274.3,142166.0,0.0,2000,3.0
6185,幃翔,電子零組件業,13.95,13.917499999999999,120750.0,115000.0,0.0,179,3.0
6516,勤崴國際,資訊服務業,58.1,57.24000000000001,87000.0,87000.0,0.0,0,3.0
1726,永記,化學生技醫療,77.8,76.725,73480.0,73480.0,0.0,0,3.0
8201,無敵,其他電子業,13.7,12.879999999999999,65597.0,65597.0,0.0,-1000,3.0
1558,伸興,電機機械,91.6,90.91499999999999,55000.0,55000.0,0.0,0,3.0
6598,ABC-KY,生技醫療業,24.2,23.939999999999998,51450.0,49000.0,0.0,2000,3.0
3611,鼎翰,電腦及週邊設備業,192.0,188.9,46191.0,46191.0,0.0,0,3.0
4432,銘旺實,紡織纖維,17.35,16.0925,29000.0,29000.0,0.0,0,3.0
6754,匯僑設計,居家生活,46.55,44.595,25000.0,25000.0,0.0,0,3.0
8472,夠麻吉,數位雲端類,85.9,71.615,18000.0,18000.0,0.0,0,3.0
4419,皇家美食,觀光餐旅,46.8,45.99249999999999,4000.0,4000.0,0.0,0,3.0
2323,中環,光電業,10.55,10.226,6136476.25,4909181.0,62000.0,86222,3.0
6026,福邦證,金融業,17.3,15.9375,4463241.0,4463241.0,0.0,0,3.0
7705,三商餐飲,觀光餐旅,31.35,31.2875,529000.0,529000.0,0.0,-1000,3.0
3447,展達,電子工業,38.6,37.53,164836.35,156987.0,0.0,2000,3.0
2901,欣欣,貿易百貨,23.5,23.130000000000003,21000.0,20000.0,0.0,2000,3.0
